Start station,End station,Date,Total duration (m),Total duration (m)_scaled,Same Start-End,Bike Model Encoded,Weather Description,temperature_2m_scaled,apparent_temperature_scaled,wind_speed_10m_scaled,relative_humidity_2m_scaled,Day_of_Month,Day_of_Week,Hour_of_Day,is_Weekend,Time_of_Day,is_Rainy
"Palace Gate, Kensington Gardens","Palace Gardens Terrace, Notting Hill",2023-08-14 11:00:00,7.0,0.11627906976744187,False,0,Drizzle,0.7306397306397308,0.6524021941193707,0.8307084556436004,0.4927602278244082,14,1,11,0,Morning,1
"Aldersgate Street, Barbican","Howland Street, Fitzrovia",2023-08-14 11:00:00,19.0,0.39534883720930236,False,0,Drizzle,0.7306397306397308,0.6524021941193707,0.8307084556436004,0.4927602278244082,14,1,11,0,Morning,1
"Palace Gate, Kensington Gardens","Palace Gate, Kensington Gardens",2023-08-03 19:00:00,25.0,0.5348837209302326,True,0,Drizzle,0.41414148148148144,0.45467896634710575,0.3334511734371722,0.6567007035231233,3,4,19,0,Evening,1
"Westfield Ariel Way, White City","Manbre Road, Hammersmith",2023-08-03 19:00:00,19.0,0.39534883720930236,False,0,Drizzle,0.41414148148148144,0.45467896634710575,0.3334511734371722,0.6567007035231233,3,4,19,0,Evening,1
"Butler Place, Westminster","Waterloo Station 1, Waterloo",2023-08-03 19:00:00,9.0,0.1627906976744186,False,0,Drizzle,0.41414148148148144,0.45467896634710575,0.3334511734371722,0.6567007035231233,3,4,19,0,Evening,1
"Braham Street, Aldgate","Bank of England Museum, Bank",2023-08-01 06:00:00,4.0,0.046511627906976744,False,0,Partly Cloudy,0.3333333333333335,0.27244627564303464,0.7382044549731934,0.6916740510166416,1,2,6,0,Morning,0
"Burdett Road, Mile End","Wormwood Street, Liverpool Street",2023-08-01 06:00:00,14.0,0.2790697674418605,False,0,Partly Cloudy,0.3333333333333335,0.27244627564303464,0.7382044549731934,0.6916740510166416,1,2,6,0,Morning,0
"Argyll Road, Kensington","Eccleston Place, Victoria",2023-08-20 17:00:00,20.0,0.41860465116279066,False,1,Partly Cloudy,0.8047138047138047,0.7606618225266091,0.4940575174661778,0.2851947625082004,20,7,17,1,Evening,0
"Bethnal Green Road, Shoreditch","Ackroyd Drive, Bow",2023-08-20 17:00:00,19.0,0.39534883720930236,False,0,Partly Cloudy,0.8047138047138047,0.7606618225266091,0.4940575174661778,0.2851947625082004,20,7,17,1,Evening,0
"Kennington Cross, Kennington","Lambeth North Station, Waterloo",2023-08-20 17:00:00,13.0,0.2558139534883721,False,0,Partly Cloudy,0.8047138047138047,0.7606618225266091,0.4940575174661778,0.2851947625082004,20,7,17,1,Evening,0
"Fulham Broadway, Walham Green","Clapham Common Station, Clapham Common",2023-08-23 20:00:00,22.0,0.4651162790697675,False,1,Overcast,0.8114478114478114,0.9104724168012155,0.0,0.3558501241237052,23,3,20,0,Evening,0
"Breams Buildings, Holborn","Broadwick Street, Soho",2023-08-23 20:00:00,11.0,0.20930232558139536,False,0,Overcast,0.8114478114478114,0.9104724168012155,0.0,0.3558501241237052,23,3,20,0,Evening,0
"Sloane Avenue, Knightsbridge","Vicarage Crescent, Battersea",2023-08-23 20:00:00,16.0,0.32558139534883723,False,0,Overcast,0.8114478114478114,0.9104724168012155,0.0,0.3558501241237052,23,3,20,0,Evening,0
"Westminster University, Marylebone","Sedding Street, Sloane Square",2023-08-23 20:00:00,22.0,0.4651162790697675,False,0,Overcast,0.8114478114478114,0.9104724168012155,0.0,0.3558501241237052,23,3,20,0,Evening,0
"Stepney Green Station, Stepney","Bancroft Road, Bethnal Green",2023-08-23 20:00:00,3.0,0.023255813953488372,False,0,Overcast,0.8114478114478114,0.9104724168012155,0.0,0.3558501241237052,23,3,20,0,Evening,0
"Borough Road, Elephant & Castle","Southwark Station 1, Southwark",2023-08-04 17:00:00,5.0,0.06976744186046512,False,0,Overcast,0.5723905723905724,0.5413810211842498,0.4463955118687618,0.3826170846986051,4,5,17,0,Evening,0
"Beryl Road, Hammersmith","Vauxhall Bridge , Pimlico",2023-08-04 17:00:00,23.0,0.4883720930232558,False,1,Overcast,0.5723905723905724,0.5413810211842498,0.4463955118687618,0.3826170846986051,4,5,17,0,Evening,0
"Disraeli Road, Putney","Sloane Avenue, Knightsbridge",2023-08-04 17:00:00,16.0,0.32558139534883723,False,1,Overcast,0.5723905723905724,0.5413810211842498,0.4463955118687618,0.3826170846986051,4,5,17,0,Evening,0
"Jewry Street, Aldgate","Bromley High Street, Bow",2023-08-04 17:00:00,16.0,0.32558139534883723,False,0,Overcast,0.5723905723905724,0.5413810211842498,0.4463955118687618,0.3826170846986051,4,5,17,0,Evening,0
"Fanshaw Street, Hoxton","Cheshire Street, Bethnal Green",2023-08-13 20:00:00,7.0,0.11627906976744187,False,1,Overcast,0.468013468013468,0.4470345953970109,0.5255762451526823,0.5599255924025365,13,7,20,1,Evening,0
"Putney Bridge Station, Fulham","Disraeli Road, Putney",2023-08-29 17:00:00,5.0,0.06976744186046512,False,0,Overcast,0.595959595959596,0.5042352093250073,0.5471013313739983,0.2245490882715202,29,2,17,0,Evening,0
"Clerkenwell Green, Clerkenwell","London Fields, Hackney Central",2023-08-29 17:00:00,16.0,0.32558139534883723,False,0,Overcast,0.595959595959596,0.5042352093250073,0.5471013313739983,0.2245490882715202,29,2,17,0,Evening,0
"Bath Street, St. Luke's","Wenlock Road , Hoxton",2023-08-12 12:00:00,3.0,0.023255813953488372,False,0,Drizzle,0.6565656565656566,0.5258522409050741,0.9638283438482533,0.43341901400161575,12,6,12,1,Afternoon,1
"Monument Street, Monument","Temple Gardens, Temple",2023-08-12 12:00:00,9.0,0.1627906976744186,False,0,Drizzle,0.6565656565656566,0.5258522409050741,0.9638283438482533,0.43341901400161575,12,6,12,1,Afternoon,1
"Finsbury Leisure Centre, St. Luke's","Hinde Street, Marylebone",2023-08-12 12:00:00,19.0,0.39534883720930236,False,0,Drizzle,0.6565656565656566,0.5258522409050741,0.9638283438482533,0.43341901400161575,12,6,12,1,Afternoon,1
"Good's Way, King's Cross","St. James's Square, St. James's",2023-08-12 12:00:00,37.0,0.813953488372093,False,0,Drizzle,0.6565656565656566,0.5258522409050741,0.9638283438482533,0.43341901400161575,12,6,12,1,Afternoon,1
"Victory Place, Walworth","Victory Place, Walworth",2023-08-28 16:00:00,29.0,0.627906976744186,True,1,Cloudy,0.7037037037037037,0.6238583892366858,0.40288010696455145,0.10729635961540085,28,1,16,0,Afternoon,0
"Fulham Broadway, Walham Green","Chelsea Green, Chelsea",2023-08-28 16:00:00,11.0,0.20930232558139536,False,0,Cloudy,0.7037037037037037,0.6238583892366858,0.40288010696455145,0.10729635961540085,28,1,16,0,Afternoon,0
"Halford Road, West Kensington","Serpentine Car Park, Hyde Park",2023-08-28 16:00:00,17.0,0.34883720930232553,False,0,Cloudy,0.7037037037037037,0.6238583892366858,0.40288010696455145,0.10729635961540085,28,1,16,0,Afternoon,0
"Allington Street, Victoria","Porchester Place, Paddington",2023-08-28 16:00:00,10.0,0.18604651162790697,False,0,Cloudy,0.7037037037037037,0.6238583892366858,0.40288010696455145,0.10729635961540085,28,1,16,0,Afternoon,0
"Copper Box Arena, Queen Elizabeth Olympic Park","Copper Box Arena, Queen Elizabeth Olympic Park",2023-08-28 16:00:00,45.0,1.0,True,0,Cloudy,0.7037037037037037,0.6238583892366858,0.40288010696455145,0.10729635961540085,28,1,16,0,Afternoon,0
"Wardour Street, Soho","Soho Square , Soho",2023-08-28 16:00:00,20.0,0.41860465116279066,False,0,Cloudy,0.7037037037037037,0.6238583892366858,0.40288010696455145,0.10729635961540085,28,1,16,0,Afternoon,0
"Chelsea Bridge, Pimlico","Scala Street, Fitzrovia",2023-08-21 09:00:00,21.0,0.4418604651162791,False,0,Cloudy,0.5723905723905724,0.606726845036925,0.40602435110169316,0.6171815279763592,21,1,9,0,Morning,0
"Chesilton Road, Fulham","Parsons Green Station, Parsons Green",2023-08-21 09:00:00,2.0,0.0,False,0,Cloudy,0.5723905723905724,0.606726845036925,0.40602435110169316,0.6171815279763592,21,1,9,0,Morning,0
"Coomer Place, West Kensington","Trebovir Road, Earl's Court",2023-08-21 09:00:00,5.0,0.06976744186046512,False,0,Cloudy,0.5723905723905724,0.606726845036925,0.40602435110169316,0.6171815279763592,21,1,9,0,Morning,0
"Palissy Street, Shoreditch","Bell Lane, Liverpool Street",2023-08-21 09:00:00,4.0,0.046511627906976744,False,0,Cloudy,0.5723905723905724,0.606726845036925,0.40602435110169316,0.6171815279763592,21,1,9,0,Morning,0
"Warwick Avenue Station, Maida Vale","Bunhill Row, Moorgate",2023-08-21 09:00:00,30.0,0.6511627906976745,False,0,Cloudy,0.5723905723905724,0.606726845036925,0.40602435110169316,0.6171815279763592,21,1,9,0,Morning,0
"Holborn Circus, Holborn","Upcerne Road, West Chelsea",2023-08-21 09:00:00,25.0,0.5348837209302326,False,1,Cloudy,0.5723905723905724,0.606726845036925,0.40602435110169316,0.6171815279763592,21,1,9,0,Morning,0
"Emperor's Gate, South Kensington","Exhibition Road, Knightsbridge",2023-08-24 18:00:00,7.0,0.11627906976744187,False,0,Overcast,0.8451178451178452,0.8854217558612247,0.32406024082724155,0.4092960637972304,24,4,18,0,Evening,0
"Clapham Common Station, Clapham Common","Sugden Road, Clapham",2023-08-24 18:00:00,7.0,0.11627906976744187,False,0,Overcast,0.8451178451178452,0.8854217558612247,0.32406024082724155,0.4092960637972304,24,4,18,0,Evening,0
"Battersea Park Road, Nine Elms","Vauxhall Cross, Vauxhall",2023-08-10 21:00:00,19.0,0.39534883720930236,False,0,Clear Sky,0.5892255892255893,0.6470512560858186,0.342994175469394,0.6402737517339342,10,4,21,0,Night,0
"Hurlingham Park, Parsons Green","Dorothy Road, Clapham Junction",2023-08-10 21:00:00,17.0,0.34883720930232553,False,0,Clear Sky,0.5892255892255893,0.6470512560858186,0.342994175469394,0.6402737517339342,10,4,21,0,Night,0
"Soho Square , Soho","Hartington Road, Stockwell",2023-08-10 21:00:00,16.0,0.32558139534883723,False,1,Clear Sky,0.5892255892255893,0.6470512560858186,0.342994175469394,0.6402737517339342,10,4,21,0,Night,0
"Argyle Street, Kings Cross","William IV Street, Strand",2023-08-17 14:00:00,25.0,0.5348837209302326,False,0,Clear Sky,0.8585858585858586,0.8037160407640946,0.6693174763359783,0.23859478373959464,17,4,14,0,Afternoon,0
"West Smithfield Rotunda, Farringdon","Warren Street Station, Euston",2023-08-17 14:00:00,19.0,0.39534883720930236,False,0,Clear Sky,0.8585858585858586,0.8037160407640946,0.6693174763359783,0.23859478373959464,17,4,14,0,Afternoon,0
"Palace Gate, Kensington Gardens","Hyde Park Corner, Hyde Park",2023-08-13 19:00:00,30.0,0.6511627906976745,False,0,Overcast,0.5387205387205387,0.49940926685049053,0.5540607634924961,0.4749978124557216,13,7,19,1,Evening,0
"Woodstock Street, Mayfair","Clifton Road, Maida Vale",2023-08-13 19:00:00,13.0,0.2558139534883721,False,0,Overcast,0.5387205387205387,0.49940926685049053,0.5540607634924961,0.4749978124557216,13,7,19,1,Evening,0
"Torrens Street, Angel","Finsbury Leisure Centre, St. Luke's",2023-08-04 20:00:00,5.0,0.06976744186046512,False,0,Overcast,0.4612794612794615,0.47893155483544675,0.2780028813012446,0.4587834233446729,4,5,20,0,Evening,0
"Queen's Gate (Central), South Kensington","Rainville Road, Hammersmith",2023-08-04 20:00:00,13.0,0.2558139534883721,False,0,Overcast,0.4612794612794615,0.47893155483544675,0.2780028813012446,0.4587834233446729,4,5,20,0,Evening,0
"Hertford Road, De Beauvoir Town","New North Road 2, Hoxton",2023-08-04 20:00:00,5.0,0.06976744186046512,False,0,Overcast,0.4612794612794615,0.47893155483544675,0.2780028813012446,0.4587834233446729,4,5,20,0,Evening,0
"Bermondsey Street, Bermondsey","Baylis Road, Waterloo",2023-08-23 22:00:00,9.0,0.1627906976744186,False,0,Overcast,0.6127946127946129,0.7208982176174479,0.21853336439356036,0.705521184089957,23,3,22,0,Night,0
"Great Percy Street, Clerkenwell","Guilford Street , Bloomsbury",2023-08-23 22:00:00,3.0,0.023255813953488372,False,0,Overcast,0.6127946127946129,0.7208982176174479,0.21853336439356036,0.705521184089957,23,3,22,0,Night,0
"Russell Square Station, Bloomsbury","Leonard Circus , Shoreditch",2023-08-10 12:00:00,13.0,0.2558139534883721,False,0,Overcast,0.9393939393939394,0.9171666759068902,0.5214068994631577,0.3175513717568267,10,4,12,0,Afternoon,0
"Argyle Street, Kings Cross","Edgware Road Station, Marylebone",2023-08-10 12:00:00,17.0,0.34883720930232553,False,0,Overcast,0.9393939393939394,0.9171666759068902,0.5214068994631577,0.3175513717568267,10,4,12,0,Afternoon,0
"Seville Street, Knightsbridge","Park Lane , Hyde Park",2023-08-10 12:00:00,30.0,0.6511627906976745,False,0,Overcast,0.9393939393939394,0.9171666759068902,0.5214068994631577,0.3175513717568267,10,4,12,0,Afternoon,0
"Warwick Square, Pimlico","Somerset House, Strand",2023-08-10 12:00:00,19.0,0.39534883720930236,False,0,Overcast,0.9393939393939394,0.9171666759068902,0.5214068994631577,0.3175513717568267,10,4,12,0,Afternoon,0
"Bermondsey Street, Bermondsey","Wormwood Street, Liverpool Street",2023-08-10 19:00:00,10.0,0.18604651162790697,False,0,Overcast,0.7542087542087541,0.8049832714238354,0.2907411359763646,0.4660161331945739,10,4,19,0,Evening,0
"Sun Street, Liverpool Street","Sadlers Sports Centre, Finsbury",2023-08-10 19:00:00,11.0,0.20930232558139536,False,0,Overcast,0.7542087542087541,0.8049832714238354,0.2907411359763646,0.4660161331945739,10,4,19,0,Evening,0
"Greyhound Road, Hammersmith","Ram Street, Wandsworth",2023-08-20 13:00:00,16.0,0.32558139534883723,False,0,Partly Cloudy,0.8787878787878789,0.8767025866214384,0.40337808148572735,0.20779394709829468,20,7,13,1,Afternoon,0
"Little Argyll Street, West End","Charles II Street, West End",2023-08-20 13:00:00,7.0,0.11627906976744187,False,1,Partly Cloudy,0.8787878787878789,0.8767025866214384,0.40337808148572735,0.20779394709829468,20,7,13,1,Afternoon,0
"Porchester Place, Paddington","Blenheim Crescent, Ladbroke Grove",2023-08-20 13:00:00,12.0,0.23255813953488372,False,0,Partly Cloudy,0.8787878787878789,0.8767025866214384,0.40337808148572735,0.20779394709829468,20,7,13,1,Afternoon,0
"Hewison Street, Old Ford","Earnshaw Street , Covent Garden",2023-08-30 19:00:00,36.0,0.7906976744186046,False,0,Partly Cloudy,0.41414148148148144,0.4155671932085488,0.20830944493687992,0.31361160673239497,30,3,19,0,Evening,0
"Battersea Park Road, Nine Elms","Archbishop's Park, Waterloo",2023-08-30 19:00:00,13.0,0.2558139534883721,False,0,Partly Cloudy,0.41414148148148144,0.4155671932085488,0.20830944493687992,0.31361160673239497,30,3,19,0,Evening,0
"Phene Street, Chelsea","Thorndike Close, West Chelsea",2023-08-30 19:00:00,8.0,0.13953488372093023,False,0,Partly Cloudy,0.41414148148148144,0.4155671932085488,0.20830944493687992,0.31361160673239497,30,3,19,0,Evening,0
"BBC White City, White City","Shepherd's Bush Road North, Shepherd's Bush",2023-08-30 19:00:00,8.0,0.13953488372093023,False,0,Partly Cloudy,0.41414148148148144,0.4155671932085488,0.20830944493687992,0.31361160673239497,30,3,19,0,Evening,0
"Podium, Queen Elizabeth Olympic Park","Gunmakers Lane, Old Ford",2023-08-31 18:00:00,26.0,0.5581395348837209,False,0,Drizzle,0.40067340067340074,0.43580761062527645,0.3526780757089008,0.6608744935890517,31,4,18,0,Evening,1
"Percival Street, Finsbury","Guilford Street , Bloomsbury",2023-08-31 18:00:00,8.0,0.13953488372093023,False,0,Drizzle,0.40067340067340074,0.43580761062527645,0.3526780757089008,0.6608744935890517,31,4,18,0,Evening,1
"Coram Street, Bloomsbury","Chicheley Street, South Bank",2023-08-31 18:00:00,13.0,0.2558139534883721,False,0,Drizzle,0.40067340067340074,0.43580761062527645,0.3526780757089008,0.6608744935890517,31,4,18,0,Evening,1
"Cheapside, Bank","Burgess Park Albany Road, Walworth",2023-08-31 18:00:00,20.0,0.41860465116279066,False,0,Drizzle,0.40067340067340074,0.43580761062527645,0.3526780757089008,0.6608744935890517,31,4,18,0,Evening,1
"Gascoyne Road, Victoria Park","Mile End Stadium, Mile End",2023-08-31 18:00:00,11.0,0.20930232558139536,False,0,Drizzle,0.40067340067340074,0.43580761062527645,0.3526780757089008,0.6608744935890517,31,4,18,0,Evening,1
"Tooley Street, Bermondsey","Wormwood Street, Liverpool Street",2023-08-31 18:00:00,9.0,0.1627906976744186,False,0,Drizzle,0.40067340067340074,0.43580761062527645,0.3526780757089008,0.6608744935890517,31,4,18,0,Evening,1
"Wellington Row, Bethnal Green","Waterloo Station 1, Waterloo",2023-08-31 18:00:00,20.0,0.41860465116279066,False,0,Drizzle,0.40067340067340074,0.43580761062527645,0.3526780757089008,0.6608744935890517,31,4,18,0,Evening,1
"Leonard Circus , Shoreditch","Hop Exchange, The Borough",2023-08-31 18:00:00,10.0,0.18604651162790697,False,0,Drizzle,0.40067340067340074,0.43580761062527645,0.3526780757089008,0.6608744935890517,31,4,18,0,Evening,1
"Bedford Way, Bloomsbury","Granby Street, Shoreditch",2023-08-25 17:00:00,20.0,0.41860465116279066,False,1,Cloudy,0.5925925925925926,0.4788482796778066,0.5848833198462438,0.17252737539547902,25,5,17,0,Evening,0
"Waterloo Station 3, Waterloo","Belvedere Road 2, South Bank",2023-08-25 17:00:00,4.0,0.046511627906976744,False,0,Cloudy,0.5925925925925926,0.4788482796778066,0.5848833198462438,0.17252737539547902,25,5,17,0,Evening,0
"Alfreda Street, Battersea Park","Sheepcote Lane, Battersea",2023-08-25 17:00:00,7.0,0.11627906976744187,False,0,Cloudy,0.5925925925925926,0.4788482796778066,0.5848833198462438,0.17252737539547902,25,5,17,0,Evening,0
"Wapping Lane, Wapping","Cheapside, Bank",2023-08-04 08:00:00,13.0,0.2558139534883721,False,0,Drizzle,0.4511784511784511,0.45120251137961814,0.46638071487322147,0.5988651420038259,4,5,8,0,Morning,1
"Neville Gill Close, Wandsworth","Seville Street, Knightsbridge",2023-08-04 08:00:00,20.0,0.41860465116279066,False,0,Drizzle,0.4511784511784511,0.45120251137961814,0.46638071487322147,0.5988651420038259,4,5,8,0,Morning,1
"Upper Bank Street, Canary Wharf","Exhibition Road, Knightsbridge",2023-08-29 15:00:00,45.0,1.0,False,0,Overcast,0.6902356902356903,0.5790487736714727,0.4985764919929226,0.08029485876014875,29,2,15,0,Afternoon,0
"Cadogan Gardens, Chelsea","Ormonde Gate, Chelsea",2023-08-29 15:00:00,3.0,0.023255813953488372,False,0,Overcast,0.6902356902356903,0.5790487736714727,0.4985764919929226,0.08029485876014875,29,2,15,0,Afternoon,0
"Tyers Gate, Bermondsey","Bricklayers Arms, Borough",2023-08-29 15:00:00,7.0,0.11627906976744187,False,0,Overcast,0.6902356902356903,0.5790487736714727,0.4985764919929226,0.08029485876014875,29,2,15,0,Afternoon,0
"Craven Street, Strand","Chicheley Street, South Bank",2023-08-29 15:00:00,8.0,0.13953488372093023,False,0,Overcast,0.6902356902356903,0.5790487736714727,0.4985764919929226,0.08029485876014875,29,2,15,0,Afternoon,0
"Maida Vale, Maida Vale","Bevington Road West, North Kensington",2023-08-13 12:00:00,13.0,0.2558139534883721,False,0,Drizzle,0.7474747474747476,0.6323103651547775,0.7922539130619146,0.25115914973152054,13,7,12,1,Afternoon,1
"Brandon Street, Walworth","Curlew Street, Shad Thames",2023-08-10 09:00:00,12.0,0.23255813953488372,False,0,Clear Sky,0.7643097643097645,0.8080494038924346,0.2773058880622786,0.4238104311882961,10,4,9,0,Morning,0
"Moor Street, Soho","Bolsover Street, Fitzrovia",2023-08-10 09:00:00,7.0,0.11627906976744187,False,0,Clear Sky,0.7643097643097645,0.8080494038924346,0.2773058880622786,0.4238104311882961,10,4,9,0,Morning,0
"Granby Street, Shoreditch","Pott Street, Bethnal Green",2023-08-10 09:00:00,3.0,0.023255813953488372,False,0,Clear Sky,0.7643097643097645,0.8080494038924346,0.2773058880622786,0.4238104311882961,10,4,9,0,Morning,0
"Canada Water Station, Rotherhithe","Stonecutter Street, Holborn",2023-08-10 09:00:00,19.0,0.39534883720930236,False,0,Clear Sky,0.7643097643097645,0.8080494038924346,0.2773058880622786,0.4238104311882961,10,4,9,0,Morning,0
"Everington Street, Fulham","Bridge Avenue, Hammersmith",2023-08-27 14:00:00,8.0,0.13953488372093023,False,0,Overcast,0.6430976430976432,0.5565934463808684,0.6228230807634562,0.2544539778438407,27,7,14,1,Afternoon,0
"Kensington Church Street, Kensington","Lancaster Gate , Bayswater",2023-08-27 14:00:00,9.0,0.1627906976744186,False,0,Overcast,0.6430976430976432,0.5565934463808684,0.6228230807634562,0.2544539778438407,27,7,14,1,Afternoon,0
"Neville Gill Close, Wandsworth","Hibbert Street, Battersea",2023-08-21 13:00:00,9.0,0.1627906976744186,False,0,Cloudy,0.9898989898989898,0.8927586819443392,0.564470323046713,0.0,21,1,13,0,Afternoon,0
"Fulham Broadway, Walham Green","Black Lion Gate, Kensington Gardens",2023-08-15 17:00:00,20.0,0.41860465116279066,False,0,Clear Sky,0.8047138047138047,0.7984759854132699,0.21996063975032304,0.18394439329070178,15,2,17,0,Evening,0
"Page Street, Westminster","Heath Road, Battersea",2023-08-15 17:00:00,14.0,0.2790697674418605,False,0,Clear Sky,0.8047138047138047,0.7984759854132699,0.21996063975032304,0.18394439329070178,15,2,17,0,Evening,0
"St. James's Square, St. James's","Wormwood Street, Liverpool Street",2023-08-15 17:00:00,19.0,0.39534883720930236,False,0,Clear Sky,0.8047138047138047,0.7984759854132699,0.21996063975032304,0.18394439329070178,15,2,17,0,Evening,0
"Concert Hall Approach 1, South Bank","Ontario Street, Elephant & Castle",2023-08-15 17:00:00,6.0,0.09302325581395349,False,0,Clear Sky,0.8047138047138047,0.7984759854132699,0.21996063975032304,0.18394439329070178,15,2,17,0,Evening,0
"Smith Square, Westminster","Waterloo Station 1, Waterloo",2023-08-15 17:00:00,8.0,0.13953488372093023,False,0,Clear Sky,0.8047138047138047,0.7984759854132699,0.21996063975032304,0.18394439329070178,15,2,17,0,Evening,0
"Berry Street, Clerkenwell","Wendon Street, Old Ford",2023-08-29 18:00:00,20.0,0.41860465116279066,False,0,Overcast,0.5185185185185186,0.4602250239585796,0.539044570598288,0.3833037737248616,29,2,18,0,Evening,0
"Buckingham Gate, Westminster","Black Lion Gate, Kensington Gardens",2023-08-29 18:00:00,32.0,0.6976744186046512,False,0,Overcast,0.5185185185185186,0.4602250239585796,0.539044570598288,0.3833037737248616,29,2,18,0,Evening,0
"Scala Street, Fitzrovia","Notting Hill Gate Station, Notting Hill",2023-08-29 18:00:00,18.0,0.37209302325581395,False,1,Overcast,0.5185185185185186,0.4602250239585796,0.539044570598288,0.3833037737248616,29,2,18,0,Evening,0
"Bolsover Street, Fitzrovia","London Zoo Car Park, The Regent's Park",2023-08-29 18:00:00,7.0,0.11627906976744187,False,0,Overcast,0.5185185185185186,0.4602250239585796,0.539044570598288,0.3833037737248616,29,2,18,0,Evening,0
"Eagle Wharf Road, Hoxton","Islington Green, Angel",2023-08-29 18:00:00,3.0,0.023255813953488372,False,1,Overcast,0.5185185185185186,0.4602250239585796,0.539044570598288,0.3833037737248616,29,2,18,0,Evening,0
"Brushfield Street, Liverpool Street","Durant Street, Bethnal Green",2023-08-29 18:00:00,7.0,0.11627906976744187,False,0,Overcast,0.5185185185185186,0.4602250239585796,0.539044570598288,0.3833037737248616,29,2,18,0,Evening,0
"Flamborough Street, Limehouse","Sutton Street, Shadwell",2023-08-29 18:00:00,3.0,0.023255813953488372,False,0,Overcast,0.5185185185185186,0.4602250239585796,0.539044570598288,0.3833037737248616,29,2,18,0,Evening,0
"Great Tower Street, Monument","Wapping Lane, Wapping",2023-08-29 18:00:00,12.0,0.23255813953488372,False,0,Overcast,0.5185185185185186,0.4602250239585796,0.539044570598288,0.3833037737248616,29,2,18,0,Evening,0
"Buckingham Gate, Westminster","Montpelier Street, Knightsbridge",2023-08-16 12:00:00,31.0,0.6744186046511628,False,0,Drizzle,0.898989898989899,0.9289444534332332,0.2250342500058875,0.14765994057874643,16,3,12,0,Afternoon,1
"Warwick Row, Westminster","Frith Street, Soho",2023-08-16 12:00:00,14.0,0.2790697674418605,False,0,Drizzle,0.898989898989899,0.9289444534332332,0.2250342500058875,0.14765994057874643,16,3,12,0,Afternoon,1
"Granby Street, Shoreditch","Pott Street, Bethnal Green",2023-08-16 12:00:00,4.0,0.046511627906976744,False,0,Drizzle,0.898989898989899,0.9289444534332332,0.2250342500058875,0.14765994057874643,16,3,12,0,Afternoon,1
"Sedding Street, Sloane Square","Paddington Street, Marylebone",2023-08-16 12:00:00,21.0,0.4418604651162791,False,0,Drizzle,0.898989898989899,0.9289444534332332,0.2250342500058875,0.14765994057874643,16,3,12,0,Afternoon,1
"Warwick Road, Olympia","Imperial Wharf Station, Sands End",2023-08-16 12:00:00,14.0,0.2790697674418605,False,0,Drizzle,0.898989898989899,0.9289444534332332,0.2250342500058875,0.14765994057874643,16,3,12,0,Afternoon,1
"Bridge Avenue, Hammersmith","Queen's Gate (South), South Kensington",2023-08-16 12:00:00,22.0,0.4651162790697675,False,0,Drizzle,0.898989898989899,0.9289444534332332,0.2250342500058875,0.14765994057874643,16,3,12,0,Afternoon,1
"St. George's Square, Pimlico","Vauxhall Cross, Vauxhall",2023-08-16 12:00:00,5.0,0.06976744186046512,False,0,Drizzle,0.898989898989899,0.9289444534332332,0.2250342500058875,0.14765994057874643,16,3,12,0,Afternoon,1
"Salmon Lane, Limehouse","Jubilee Plaza, Canary Wharf",2023-08-01 10:00:00,6.0,0.09302325581395349,False,0,Overcast,0.6026936026936027,0.47211798370024566,0.7370736462181545,0.2552141505909923,1,2,10,0,Morning,0
"Kennington Cross, Kennington","Kennington Lane Rail Bridge, Vauxhall",2023-08-01 10:00:00,5.0,0.06976744186046512,False,0,Overcast,0.6026936026936027,0.47211798370024566,0.7370736462181545,0.2552141505909923,1,2,10,0,Morning,0
"Murray Grove , Hoxton","Carey Street, Holborn",2023-08-01 10:00:00,15.0,0.3023255813953488,False,0,Overcast,0.6026936026936027,0.47211798370024566,0.7370736462181545,0.2552141505909923,1,2,10,0,Morning,0
"Globe Town Market, Bethnal Green","Malet Street, Bloomsbury",2023-08-01 10:00:00,27.0,0.5813953488372093,False,0,Overcast,0.6026936026936027,0.47211798370024566,0.7370736462181545,0.2552141505909923,1,2,10,0,Morning,0
"Bunhill Row, Moorgate","Wapping Lane, Wapping",2023-08-01 10:00:00,18.0,0.37209302325581395,False,0,Overcast,0.6026936026936027,0.47211798370024566,0.7370736462181545,0.2552141505909923,1,2,10,0,Morning,0
"Bermondsey Street, Bermondsey","British Museum, Bloomsbury",2023-08-24 11:00:00,34.0,0.7441860465116279,False,0,Drizzle,0.6329967003367003,0.7208794354487409,0.15737789643941508,0.5501730092125593,24,4,11,0,Morning,1
"Queen's Gate, Kensington Gardens","Greenland Road, Camden Town",2023-08-24 11:00:00,38.0,0.8372093023255814,False,0,Drizzle,0.6329967003367003,0.7208794354487409,0.15737789643941508,0.5501730092125593,24,4,11,0,Morning,1
"Strand, Strand_OLD","Stanhope Gate, Mayfair",2023-08-24 11:00:00,13.0,0.2558139534883721,False,0,Drizzle,0.6329967003367003,0.7208794354487409,0.15737789643941508,0.5501730092125593,24,4,11,0,Morning,1
"Nesham Street, Wapping","Finsbury Circus, Liverpool Street",2023-08-22 11:00:00,9.0,0.1627906976744186,False,0,Partly Cloudy,0.8080808080808082,0.7531372444748179,0.5648343100821993,0.30606158081499235,22,2,11,0,Morning,0
