date,temperature_2m,relative_humidity_2m,apparent_temperature,weather_code,wind_speed_10m
2023-08-14 14:00:00+00:00,20.5065,74.20627,18.70179,25.842384,198.68744
2023-08-14 15:00:00+00:00,20.456501,75.392975,18.342314,28.512817,204.62355
2023-08-14 16:00:00+00:00,20.0065,77.02552,17.418756,31.487139,210.96368
2023-08-14 17:00:00+00:00,19.7565,79.486725,17.929863,26.959166,214.11452
2023-08-14 18:00:00+00:00,19.206501,79.91966,17.939438,21.889065,216.30458
2023-08-14 19:00:00+00:00,18.206501,83.72426,17.573193,16.87398,213.6901
2023-08-14 20:00:00+00:00,17.3565,86.08712,16.679401,16.1198,209.42737
2023-08-14 21:00:00+00:00,16.5065,89.40132,16.04721,13.979872,214.50858
2023-08-14 22:00:00+00:00,15.7065,93.47698,15.539469,11.720751,222.5104
2023-08-14 23:00:00+00:00,15.1565,95.28179,15.220123,9.504272,232.69597
2023-08-15 00:00:00+00:00,15.9565,92.59019,16.1491,9.511088,240.5242
2023-08-15 01:00:00+00:00,15.7065,86.20186,15.149412,11.304229,260.83774
2023-08-15 02:00:00+00:00,15.3065,82.29968,14.496576,10.495713,264.09396
2023-08-15 03:00:00+00:00,14.4065,86.07178,13.814554,8.557102,255.37909
2023-08-15 04:00:00+00:00,12.9565,93.34062,12.236017,9.0,253.73972
2023-08-15 05:00:00+00:00,12.4565,95.183846,11.64663,9.178235,244.44008
2023-08-15 06:00:00+00:00,13.4065,93.67023,12.440613,11.792404,238.73633
2023-08-15 07:00:00+00:00,15.106501,87.275986,14.184433,12.864649,252.07199
2023-08-15 08:00:00+00:00,17.1065,76.3225,15.506014,17.28,270.0
2023-08-15 09:00:00+00:00,18.9065,66.83184,17.36169,16.203999,271.273
2023-08-15 10:00:00+00:00,20.0565,62.221516,18.918135,14.044615,268.53122
2023-08-15 11:00:00+00:00,20.206501,62.25564,19.114056,13.441071,262.30405
2023-08-15 12:00:00+00:00,21.0565,60.053005,20.41919,10.8955765,262.40546
2023-08-15 13:00:00+00:00,21.6065,57.495827,21.356007,8.825508,258.23172
2023-08-15 14:00:00+00:00,22.1065,56.686,22.17193,8.311245,252.3498
2023-08-15 15:00:00+00:00,22.0565,56.859005,21.895021,7.8625183,254.05453
2023-08-15 16:00:00+00:00,22.1565,54.159683,21.827295,7.5170207,253.30067
2023-08-15 17:00:00+00:00,22.0065,53.414352,21.54585,7.6367526,261.87
2023-08-15 18:00:00+00:00,21.2565,57.78779,20.811443,8.654987,224.9999
2023-08-15 19:00:00+00:00,19.1065,70.22742,18.620703,11.165805,200.77234
2023-08-15 20:00:00+00:00,18.0565,75.73232,17.487562,12.10157,210.37904
2023-08-15 21:00:00+00:00,17.2565,80.95211,17.05503,10.195057,227.86247
2023-08-15 22:00:00+00:00,16.206501,87.377045,16.483227,7.289444,249.77505
2023-08-15 23:00:00+00:00,14.856501,93.43529,15.172079,6.28713,256.75946
2023-08-16 00:00:00+00:00,14.2565,93.101364,14.275564,6.763786,295.20108
2023-08-16 01:00:00+00:00,13.5065,92.75732,12.902348,9.19939,329.42084
2023-08-16 02:00:00+00:00,13.5565,90.949,12.964712,8.557102,345.3791
2023-08-16 03:00:00+00:00,13.0065,93.03613,12.284962,9.007196,2.2905633
2023-08-16 04:00:00+00:00,12.5565,94.56153,11.768417,9.028754,23.498587
2023-08-16 05:00:00+00:00,12.606501,95.18936,12.217426,6.6185193,22.380184
2023-08-16 06:00:00+00:00,14.2565,91.29421,13.980148,8.0899935,32.275623
2023-08-16 07:00:00+00:00,15.7565,85.647156,15.984026,5.8048253,29.744795
2023-08-16 08:00:00+00:00,17.6065,79.69785,18.081133,5.8048253,29.744795
2023-08-16 09:00:00+00:00,19.6065,73.10453,20.254581,6.12,28.072395
2023-08-16 10:00:00+00:00,21.3565,66.26169,22.630926,5.315336,28.30066
2023-08-16 11:00:00+00:00,22.3065,59.569557,23.432667,5.0142193,68.96242
2023-08-16 12:00:00+00:00,23.4065,51.372097,23.852055,7.7879906,56.3099
2023-08-16 13:00:00+00:00,23.8065,50.148884,23.946577,8.049845,63.435013
2023-08-16 14:00:00+00:00,24.206501,48.479813,24.212364,8.557102,67.75093
2023-08-16 15:00:00+00:00,24.6065,47.48757,24.28533,9.227524,69.44388
2023-08-16 16:00:00+00:00,24.206501,46.9144,23.11347,12.074766,79.69521
2023-08-16 17:00:00+00:00,23.1565,52.66778,21.727419,16.199999,90.0
2023-08-16 18:00:00+00:00,21.4065,59.356136,20.04605,16.203999,91.273
2023-08-16 19:00:00+00:00,19.3065,65.18611,18.239708,12.9249525,77.125
2023-08-16 20:00:00+00:00,17.706501,71.81981,16.566175,13.32,71.075264
2023-08-16 21:00:00+00:00,16.6565,79.305145,15.844414,12.224107,76.37299
2023-08-16 22:00:00+00:00,15.606501,88.17824,15.357426,9.793058,72.89719
2023-08-16 23:00:00+00:00,15.106501,91.94434,14.976921,9.339208,62.447273
2023-08-17 00:00:00+00:00,14.856501,94.962906,14.620302,10.685391,57.380775
2023-08-17 01:00:00+00:00,14.9565,95.58342,14.729635,11.119281,60.94549
2023-08-17 02:00:00+00:00,15.0565,95.58678,14.726892,12.074766,63.435013
2023-08-17 03:00:00+00:00,15.2065,95.28357,14.8431015,12.55879,62.70051
2023-08-17 04:00:00+00:00,15.4065,95.59847,15.065189,13.0447235,62.02062
2023-08-17 05:00:00+00:00,15.5565,95.91175,15.213816,13.570615,68.19853
2023-08-17 06:00:00+00:00,16.456501,93.21404,15.84116,16.62249,72.34979
2023-08-17 07:00:00+00:00,18.206501,83.72426,16.67234,23.051247,88.21013
2023-08-17 08:00:00+00:00,19.5065,77.69192,18.537392,19.44,90.0
2023-08-17 09:00:00+00:00,20.456501,74.19776,19.767267,18.057508,85.42616
2023-08-17 10:00:00+00:00,21.3065,68.416855,20.064993,20.633371,83.99109
2023-08-17 11:00:00+00:00,22.1565,61.493217,21.00459,20.957443,85.07298
2023-08-17 12:00:00+00:00,22.456501,59.604965,21.482206,21.2522,88.058556
2023-08-17 13:00:00+00:00,22.956501,57.637527,22.154318,20.598795,84.98698
2023-08-17 14:00:00+00:00,22.8065,56.490326,21.638475,21.03152,83.11838
2023-08-17 15:00:00+00:00,22.5565,56.245087,20.935074,21.434364,82.27827
2023-08-17 16:00:00+00:00,21.5065,57.659767,18.971344,23.444265,86.47862
2023-08-17 17:00:00+00:00,20.2565,62.267014,17.770725,23.110207,85.53293
2023-08-17 18:00:00+00:00,19.1565,69.32866,17.023111,22.104116,83.453804
2023-08-17 19:00:00+00:00,18.1065,75.740425,16.364643,20.265795,77.692
2023-08-17 20:00:00+00:00,17.0565,82.78399,15.718981,18.35647,78.6901
2023-08-17 21:00:00+00:00,16.5065,86.28103,15.08073,19.211996,77.00539
2023-08-17 22:00:00+00:00,16.206501,89.08974,15.274742,16.327497,75.96373
2023-08-17 23:00:00+00:00,16.5565,89.4052,15.880205,15.596767,71.14675
2023-08-18 00:00:00+00:00,16.0565,91.40971,15.189915,16.516901,69.59004
2023-08-18 01:00:00+00:00,16.5565,91.73561,16.230268,14.24163,69.27436
2023-08-18 02:00:00+00:00,17.0065,90.885735,16.525734,16.09969,63.435013
2023-08-18 03:00:00+00:00,17.1065,91.18382,16.379412,18.193361,62.927998
2023-08-18 04:00:00+00:00,17.1565,92.36054,16.737059,16.766108,75.068535
2023-08-18 05:00:00+00:00,17.3065,93.25686,17.269691,14.973576,80.31129
2023-08-18 06:00:00+00:00,17.7565,90.93578,17.348902,17.654688,87.66274
2023-08-18 07:00:00+00:00,18.6065,85.390274,17.869282,19.493261,94.23632
2023-08-18 08:00:00+00:00,19.4065,80.459526,18.325216,21.434364,97.72173
2023-08-18 09:00:00+00:00,19.4065,79.69207,18.600607,19.13426,101.94416
2023-08-18 10:00:00+00:00,18.9065,85.96642,18.437805,18.775301,94.39862
2023-08-18 11:00:00+00:00,19.9065,83.123825,19.349195,20.674158,82.99883
2023-08-18 12:00:00+00:00,19.5565,82.29407,18.748753,22.33161,88.15243
2023-08-18 13:00:00+00:00,22.6565,69.121284,22.739273,20.898611,100.92277
2023-08-18 14:00:00+00:00,24.1065,61.93618,24.042717,17.654686,106.58742
2023-08-18 15:00:00+00:00,24.7565,59.193794,23.814163,21.288757,108.74143
2023-08-18 16:00:00+00:00,24.456501,62.21212,23.819445,20.617662,102.09474
2023-08-18 17:00:00+00:00,22.706501,73.18021,22.997974,16.919998,90.0
2023-08-18 18:00:00+00:00,21.206501,83.53717,21.784883,16.965895,72.718414
2023-08-18 19:00:00+00:00,20.6565,86.13935,21.105568,17.698677,85.33323
2023-08-18 20:00:00+00:00,20.0565,89.39029,20.77467,15.856356,92.60251
2023-08-18 21:00:00+00:00,20.0565,89.11028,21.217772,12.661564,104.82652
2023-08-18 22:00:00+00:00,20.8565,92.278595,22.66819,12.57426,156.3706
2023-08-18 23:00:00+00:00,21.0065,92.28708,22.565516,14.81259,154.05775
2023-08-19 00:00:00+00:00,20.1565,93.10667,21.381664,14.77755,145.92276
2023-08-19 01:00:00+00:00,20.6065,91.69184,21.54792,17.377226,166.82744
2023-08-19 02:00:00+00:00,20.6565,89.15714,21.13354,19.255793,200.80687
2023-08-19 03:00:00+00:00,19.9065,87.98496,19.793568,20.316889,209.74478
2023-08-19 04:00:00+00:00,18.4065,90.97881,18.018084,19.376562,215.16652
2023-08-19 05:00:00+00:00,17.2565,92.95747,16.747173,17.935081,218.48022
2023-08-19 06:00:00+00:00,17.4065,90.33334,16.64091,18.864824,221.90585
2023-08-19 07:00:00+00:00,18.3565,84.549446,17.414326,19.8,216.86998
2023-08-19 08:00:00+00:00,19.456501,77.93373,17.38737,26.983196,224.9999
2023-08-19 09:00:00+00:00,20.6565,71.43386,18.766905,25.212852,226.73567
2023-08-19 10:00:00+00:00,21.9065,64.4842,19.969984,25.233404,227.89134
2023-08-19 11:00:00+00:00,22.706501,58.139515,20.240606,27.295977,228.74309
2023-08-19 12:00:00+00:00,22.956501,57.637527,21.148476,23.740902,220.69543
2023-08-19 13:00:00+00:00,23.3065,55.884846,21.466581,25.212852,223.26433
2023-08-19 14:00:00+00:00,23.0065,55.629112,20.395462,25.96496,224.9999
2023-08-19 15:00:00+00:00,22.7565,56.66181,19.89917,27.776047,222.37354
2023-08-19 16:00:00+00:00,21.8065,63.43156,19.633549,25.199997,216.86998
2023-08-19 17:00:00+00:00,21.5065,63.982784,19.262932,25.305208,219.80553
2023-08-19 18:00:00+00:00,20.4065,66.49247,18.603527,21.166653,221.55252
2023-08-19 19:00:00+00:00,18.956501,73.22671,17.661541,17.935081,218.48022
2023-08-19 20:00:00+00:00,17.706501,78.68531,16.688799,15.7908325,223.1524
2023-08-19 21:00:00+00:00,16.9065,82.23058,16.039799,14.512064,223.99501
2023-08-19 22:00:00+00:00,16.2565,85.42081,15.558144,13.237038,224.9999
2023-08-19 23:00:00+00:00,15.5565,89.90904,14.930819,12.984975,223.87679
2023-08-20 00:00:00+00:00,15.2065,93.75551,15.021954,10.703569,222.27362
2023-08-20 01:00:00+00:00,14.9565,94.96671,14.770706,10.587918,215.3113
2023-08-20 02:00:00+00:00,14.856501,96.20077,14.684998,10.739832,219.55963
2023-08-20 03:00:00+00:00,14.9065,97.4538,14.786125,11.019764,218.36752
2023-08-20 04:00:00+00:00,15.3065,98.09081,15.3937435,10.883676,214.21576
2023-08-20 05:00:00+00:00,15.8065,96.22811,15.835314,11.808878,217.56866
2023-08-20 06:00:00+00:00,16.3565,92.91017,15.990906,14.512064,223.99501
2023-08-20 07:00:00+00:00,17.3065,87.1964,16.734798,15.7908325,226.8476
2023-08-20 08:00:00+00:00,18.9065,77.10316,18.117414,16.363178,230.35587
2023-08-20 09:00:00+00:00,20.0565,69.9551,19.289143,15.1884165,238.57048
2023-08-20 10:00:00+00:00,21.1565,64.52991,20.098206,16.676977,237.3391
2023-08-20 11:00:00+00:00,22.0065,59.88617,20.902082,17.873556,235.66972
2023-08-20 12:00:00+00:00,22.206501,59.160805,22.18619,12.819235,231.84273
2023-08-20 13:00:00+00:00,23.1065,54.756714,22.92861,13.104198,232.81522
2023-08-20 14:00:00+00:00,23.8065,51.309155,22.77529,15.778516,235.22209
2023-08-20 15:00:00+00:00,24.0065,48.904804,22.21542,17.873556,235.66972
2023-08-20 16:00:00+00:00,22.9065,53.99707,21.108124,19.083395,234.21094
2023-08-20 17:00:00+00:00,22.0065,59.113186,20.877434,15.807239,239.9315
2023-08-20 18:00:00+00:00,21.2565,63.515186,20.556122,13.849477,242.10283
2023-08-20 19:00:00+00:00,19.8065,70.81758,19.817398,9.726664,231.009
2023-08-20 20:00:00+00:00,18.3065,78.518616,18.379301,9.686609,221.98714
2023-08-20 21:00:00+00:00,17.3065,84.980446,17.288902,10.948973,223.66785
2023-08-20 22:00:00+00:00,16.456501,91.729485,16.607841,10.703569,227.72638
2023-08-20 23:00:00+00:00,15.9065,94.393745,16.109818,10.086427,235.17543
2023-08-21 00:00:00+00:00,15.4565,95.29248,15.575932,9.885262,236.88864
2023-08-21 01:00:00+00:00,14.9065,96.20223,15.015425,8.942214,229.89915
2023-08-21 02:00:00+00:00,14.4565,96.81529,14.518177,8.39657,239.0363
2023-08-21 03:00:00+00:00,14.0565,97.754295,14.079704,8.049845,243.43501
2023-08-21 04:00:00+00:00,13.6565,98.70727,13.658365,7.5942082,238.57048
2023-08-21 05:00:00+00:00,13.3065,99.026405,13.229809,7.42159,230.90614
2023-08-21 06:00:00+00:00,14.1565,98.39259,13.858593,10.739832,230.44037
2023-08-21 07:00:00+00:00,14.7565,97.136284,14.50934,11.384198,235.30478
2023-08-21 08:00:00+00:00,16.4065,89.10568,16.165825,12.096214,233.47105
2023-08-21 09:00:00+00:00,18.5565,77.79892,18.156427,13.18308,235.0079
2023-08-21 10:00:00+00:00,21.0565,63.060104,20.008652,15.496736,239.26459
2023-08-21 11:00:00+00:00,21.956501,61.24879,20.92095,17.414474,240.2552
2023-08-21 12:00:00+00:00,23.1565,49.976295,21.656845,14.904173,232.85323
2023-08-21 13:00:00+00:00,24.7565,43.06112,23.212423,17.906157,239.82657
2023-08-21 14:00:00+00:00,24.3065,44.82526,21.835703,20.68356,238.52321
2023-08-21 15:00:00+00:00,23.206501,53.19925,21.441433,18.971008,236.61147
2023-08-21 16:00:00+00:00,22.4065,57.1308,21.143423,16.363178,230.35587
2023-08-21 17:00:00+00:00,22.206501,57.83018,20.935476,16.418526,232.12495
2023-08-21 18:00:00+00:00,20.8565,64.67418,20.023737,14.512064,226.00499
2023-08-21 19:00:00+00:00,19.4065,70.51319,18.844454,12.538134,219.17365
2023-08-21 20:00:00+00:00,17.9065,78.206184,17.156624,14.20062,210.46547
2023-08-21 21:00:00+00:00,16.8565,84.3845,16.150146,14.277983,213.6901
2023-08-21 22:00:00+00:00,16.0565,88.79001,15.489424,13.324863,218.41809
2023-08-21 23:00:00+00:00,15.4065,92.26061,15.050543,11.753876,229.9698
2023-08-22 00:00:00+00:00,14.9065,94.04597,14.511747,11.525623,231.34016
2023-08-22 01:00:00+00:00,14.6565,94.64756,14.031364,12.738099,222.70937
2023-08-22 02:00:00+00:00,14.5065,95.56831,13.785925,13.392774,233.74606
2023-08-22 03:00:00+00:00,14.6565,96.50715,14.074186,13.18308,235.0079
2023-08-22 04:00:00+00:00,15.356501,94.06608,14.715313,14.336861,241.50446
2023-08-22 05:00:00+00:00,15.8065,92.88103,15.455799,12.979984,236.3099
2023-08-22 06:00:00+00:00,16.706501,89.41679,16.013569,16.09969,243.43501
2023-08-22 07:00:00+00:00,17.706501,84.20705,16.73779,18.11841,249.04414
2023-08-22 08:00:00+00:00,18.8565,77.84397,18.15011,16.055353,250.34608
2023-08-22 09:00:00+00:00,20.1065,70.64561,18.985895,18.11841,249.04414
2023-08-22 10:00:00+00:00,21.1065,65.57102,19.843277,18.58451,248.40463
2023-08-22 11:00:00+00:00,22.0565,60.287666,20.744427,17.917007,247.5572
2023-08-22 12:00:00+00:00,22.7565,58.15159,22.226679,17.114204,247.75093
2023-08-22 13:00:00+00:00,23.6065,54.882725,22.637518,17.114204,247.75093
2023-08-22 14:00:00+00:00,24.206501,51.749237,23.378883,17.193533,250.42677
2023-08-22 15:00:00+00:00,24.3565,49.967587,23.15382,17.114204,255.37909
2023-08-22 16:00:00+00:00,24.3565,48.520096,22.806469,16.676977,256.2637
2023-08-22 17:00:00+00:00,24.0565,49.23962,22.418974,17.163355,260.34018
2023-08-22 18:00:00+00:00,22.456501,57.329197,21.738668,12.864649,287.928
2023-08-22 19:00:00+00:00,20.206501,65.166824,19.821194,10.233123,309.28937
2023-08-22 20:00:00+00:00,18.3565,73.59836,18.518608,6.725354,285.52417
2023-08-22 21:00:00+00:00,17.0565,80.663155,17.335896,6.28713,256.75946
2023-08-22 22:00:00+00:00,16.5565,83.26287,16.656717,7.5170207,253.30067
2023-08-22 23:00:00+00:00,15.9065,86.78405,16.083796,6.9899354,258.11136
2023-08-23 00:00:00+00:00,15.356501,89.89418,15.550312,6.87779,263.9911
2023-08-23 01:00:00+00:00,14.6565,93.42544,14.808353,6.924738,261.02747
2023-08-23 02:00:00+00:00,14.0065,95.55142,14.274424,5.4119864,266.186
2023-08-23 03:00:00+00:00,13.606501,97.1109,13.822828,5.4119864,266.186
2023-08-23 04:00:00+00:00,13.1565,98.05894,13.375616,4.6938252,265.60138
2023-08-23 05:00:00+00:00,12.4565,99.345695,12.379044,5.5887027,255.06853
2023-08-23 06:00:00+00:00,13.856501,97.4332,14.059526,6.2145634,259.9921
2023-08-23 07:00:00+00:00,15.6565,89.91647,16.484926,3.2599385,263.6599
2023-08-23 08:00:00+00:00,17.5065,82.30505,18.39629,3.96,270.0
2023-08-23 09:00:00+00:00,19.206501,73.50791,20.163681,3.2399998,270.0
2023-08-23 10:00:00+00:00,20.456501,66.50288,20.851982,6.2145634,280.0079
2023-08-23 11:00:00+00:00,21.206501,60.679077,21.509203,5.154415,245.22488
2023-08-23 12:00:00+00:00,23.0065,47.838776,22.938198,3.319036,220.60121
2023-08-23 13:00:00+00:00,24.1065,44.034615,24.895435,4.6938257,212.47118
2023-08-23 14:00:00+00:00,24.7565,42.77693,25.321974,4.0249224,206.56499
2023-08-23 15:00:00+00:00,25.3065,43.356453,25.43355,5.00128,210.25635
2023-08-23 16:00:00+00:00,25.456501,45.586838,25.5741,5.3517847,227.72638
2023-08-23 17:00:00+00:00,25.1065,47.934147,25.663065,3.396233,237.99466
2023-08-23 18:00:00+00:00,24.0065,60.353374,25.745304,1.8,306.86996
2023-08-23 19:00:00+00:00,21.706501,69.60001,22.811167,6.297428,329.03632
2023-08-23 20:00:00+00:00,22.1065,63.089993,23.525537,1.08,90.0
2023-08-23 21:00:00+00:00,19.4065,79.69207,20.474146,6.28713,166.75948
2023-08-23 22:00:00+00:00,19.1565,82.77108,20.174559,7.5942073,174.55975
2023-08-23 23:00:00+00:00,18.1065,88.955826,19.380873,6.12,151.92761
2023-08-24 00:00:00+00:00,18.3565,82.1457,19.656118,3.219938,63.435013
2023-08-24 01:00:00+00:00,17.956501,83.96488,19.354406,2.4149535,63.435013
2023-08-24 02:00:00+00:00,16.9065,87.15947,18.062521,2.9024127,82.875084
2023-08-24 03:00:00+00:00,15.9065,91.69575,16.812832,4.1046314,52.124958
2023-08-24 04:00:00+00:00,15.4565,93.16317,16.289091,4.1046314,37.875053
2023-08-24 05:00:00+00:00,15.856501,90.808205,16.535873,5.154415,335.22488
2023-08-24 06:00:00+00:00,16.5065,88.25538,17.297142,4.8965297,323.97253
2023-08-24 07:00:00+00:00,17.6065,84.19588,18.573881,4.5820518,135.0001
2023-08-24 08:00:00+00:00,19.2565,75.19624,20.269281,3.8773184,158.19853
2023-08-24 09:00:00+00:00,20.0565,72.24808,20.836239,5.8603754,227.4896
2023-08-24 10:00:00+00:00,19.5565,75.00405,19.95934,8.707237,240.2552
2023-08-24 11:00:00+00:00,19.456501,74.027374,20.174227,5.771239,266.42374
2023-08-24 12:00:00+00:00,23.706501,58.567898,23.808273,12.313893,254.74483
2023-08-24 13:00:00+00:00,24.6565,53.917023,24.778967,12.641076,250.0168
2023-08-24 14:00:00+00:00,24.9065,54.50368,24.861418,12.015589,261.38443
2023-08-24 15:00:00+00:00,25.1565,54.391727,25.169455,12.144331,258.0239
2023-08-24 16:00:00+00:00,24.9065,55.742092,25.108057,11.252519,262.6477
2023-08-24 17:00:00+00:00,24.4065,56.519257,24.46187,11.592895,244.23071
2023-08-24 18:00:00+00:00,22.6065,66.098175,23.082733,10.739832,219.55963
2023-08-24 19:00:00+00:00,20.8565,77.893845,21.710226,10.703569,199.65392
2023-08-24 20:00:00+00:00,19.8065,83.90597,20.940866,9.220499,218.65984
2023-08-24 21:00:00+00:00,19.3065,84.65263,20.009735,11.165805,249.22766
2023-08-24 22:00:00+00:00,18.456501,79.81612,18.046907,14.021525,330.8026
2023-08-24 23:00:00+00:00,17.3065,82.01446,17.151556,10.495713,337.8336
2023-08-25 00:00:00+00:00,15.7065,91.68342,16.172407,6.618519,315.0001
2023-08-25 01:00:00+00:00,15.2565,89.01368,15.000494,9.360001,337.3801
2023-08-25 02:00:00+00:00,14.9065,81.44009,13.906445,10.587917,342.18103
2023-08-25 03:00:00+00:00,15.4065,66.092316,13.670614,10.30883,335.22488
2023-08-25 04:00:00+00:00,15.5065,59.727333,13.730623,8.0899935,327.72437
2023-08-25 05:00:00+00:00,15.4565,57.513435,13.432039,8.78872,325.0079
2023-08-25 06:00:00+00:00,15.106501,60.864246,12.910667,10.799999,323.13004
2023-08-25 07:00:00+00:00,15.0565,64.91034,12.983692,11.525623,321.34018
2023-08-25 08:00:00+00:00,15.856501,64.867325,14.352169,9.0,323.13
2023-08-25 09:00:00+00:00,16.956501,61.300686,15.703171,7.653705,318.81415
2023-08-25 10:00:00+00:00,18.0565,56.426086,16.859741,7.754637,291.80148
2023-08-25 11:00:00+00:00,18.8065,51.875504,17.26123,10.086427,267.95465
2023-08-25 12:00:00+00:00,19.706501,45.830574,18.207432,11.525623,271.78986
2023-08-25 13:00:00+00:00,20.1565,44.419132,17.942019,13.441071,262.30405
2023-08-25 14:00:00+00:00,19.706501,45.986927,16.796886,15.941944,263.51703
2023-08-25 15:00:00+00:00,19.5565,47.37414,16.984444,14.145756,255.2564
2023-08-25 16:00:00+00:00,19.8065,46.644802,17.042225,15.463246,245.22488
2023-08-25 17:00:00+00:00,18.8565,52.77175,15.896002,18.514643,243.43501
2023-08-25 18:00:00+00:00,17.5065,60.612175,15.151539,15.876775,237.0306
2023-08-25 19:00:00+00:00,16.2565,69.44353,14.54064,13.18308,235.0079
2023-08-25 20:00:00+00:00,15.106501,75.4964,13.520643,12.599998,233.13002
2023-08-25 21:00:00+00:00,14.2065,81.34845,12.81958,11.753876,229.9698
2023-08-25 22:00:00+00:00,13.7065,85.71693,12.559454,10.739832,230.44037
2023-08-25 23:00:00+00:00,13.3065,89.74004,12.51943,8.913181,223.36346
2023-08-26 00:00:00+00:00,13.3065,89.74004,12.326939,10.233123,230.71062
2023-08-26 01:00:00+00:00,12.8065,93.02559,11.916611,9.726664,231.009
2023-08-26 02:00:00+00:00,12.5065,94.872116,11.68025,9.290511,234.46223
2023-08-26 03:00:00+00:00,12.1565,96.121445,11.224435,9.693296,238.67136
2023-08-26 04:00:00+00:00,11.856501,97.07166,10.994713,8.891343,238.24055
2023-08-26 05:00:00+00:00,11.4065,97.70779,10.525362,8.287822,235.6196
2023-08-26 06:00:00+00:00,11.9565,96.115486,10.84256,10.514218,231.95291
2023-08-26 07:00:00+00:00,13.6565,87.718544,12.332466,12.594856,239.03632
2023-08-26 08:00:00+00:00,15.4065,77.83052,13.906368,13.584932,237.99466
2023-08-26 09:00:00+00:00,16.8565,70.488655,14.90122,16.489416,233.88057
2023-08-26 10:00:00+00:00,18.0065,67.75154,16.239075,16.279802,234.90411
2023-08-26 11:00:00+00:00,19.2565,59.232117,17.663128,16.75064,241.78273
2023-08-26 12:00:00+00:00,19.3565,58.8646,17.325539,16.263872,242.30061
2023-08-26 13:00:00+00:00,19.0065,57.043915,16.785265,15.937878,251.56496
2023-08-26 14:00:00+00:00,18.7565,59.90351,16.79207,15.1884165,238.57048
2023-08-26 15:00:00+00:00,17.2565,67.82198,15.130026,17.238699,241.29414
2023-08-26 16:00:00+00:00,17.706501,66.58075,15.809935,15.978484,247.47939
2023-08-26 17:00:00+00:00,17.706501,62.92783,15.730667,14.759999,257.3196
2023-08-26 18:00:00+00:00,17.1065,64.063354,15.450491,11.966953,263.08887
2023-08-26 19:00:00+00:00,15.1565,73.52113,14.346426,6.5693827,260.53775
2023-08-26 20:00:00+00:00,13.9565,79.442924,13.094831,6.9247384,242.10283
2023-08-26 21:00:00+00:00,13.3065,83.14905,12.357012,7.628263,250.70985
2023-08-26 22:00:00+00:00,12.8065,85.62342,11.737117,8.350138,262.5687
2023-08-26 23:00:00+00:00,12.0065,89.04422,10.899436,8.209263,254.74483
2023-08-27 00:00:00+00:00,12.4065,90.87094,11.218729,10.182337,278.13
2023-08-27 01:00:00+00:00,11.9065,92.669334,10.77463,9.3876505,265.60138
2023-08-27 02:00:00+00:00,11.4065,93.26188,10.051972,10.105681,274.08554
2023-08-27 03:00:00+00:00,10.9065,93.236176,9.460732,9.746631,274.23633
2023-08-27 04:00:00+00:00,10.5565,93.53162,9.1879635,8.64,270.0
2023-08-27 05:00:00+00:00,10.3065,94.15019,8.827247,9.114471,260.9098
2023-08-27 06:00:00+00:00,10.8065,93.23102,9.073078,11.525623,255.52966
2023-08-27 07:00:00+00:00,12.2065,89.65589,10.7901745,10.931203,252.75845
2023-08-27 08:00:00+00:00,13.856501,84.88594,12.478344,12.324414,263.29025
2023-08-27 09:00:00+00:00,16.1065,73.93248,14.328762,15.273505,278.13
2023-08-27 10:00:00+00:00,17.4065,64.129974,14.7414665,19.48661,281.72507
2023-08-27 11:00:00+00:00,18.456501,57.674313,15.806923,19.416653,280.68484
2023-08-27 12:00:00+00:00,18.7565,57.172512,16.190496,18.59845,284.57425
2023-08-27 13:00:00+00:00,19.3565,58.08838,17.282963,17.581125,280.6196
2023-08-27 14:00:00+00:00,19.6065,57.382954,17.270252,19.64558,283.78162
2023-08-27 15:00:00+00:00,18.9065,57.978176,16.096518,20.275385,286.50443
2023-08-27 16:00:00+00:00,19.0065,56.47538,16.267357,19.191748,293.1986
2023-08-27 17:00:00+00:00,18.5065,55.598297,15.574501,19.161337,295.60214
2023-08-27 18:00:00+00:00,17.706501,57.488663,15.404488,14.372974,292.06796
2023-08-27 19:00:00+00:00,17.1065,59.909977,15.410065,10.315115,299.24872
2023-08-27 20:00:00+00:00,16.1565,64.71552,14.807758,8.4042845,279.86575
2023-08-27 21:00:00+00:00,15.1565,70.395744,13.377859,11.928989,275.19434
2023-08-27 22:00:00+00:00,14.0565,77.10689,12.422289,11.525623,284.47034
2023-08-27 23:00:00+00:00,13.3065,82.04743,12.016039,9.565437,289.79895
2023-08-28 00:00:00+00:00,13.2565,83.69889,12.48774,6.489992,289.44012
2023-08-28 01:00:00+00:00,13.106501,85.37029,12.382193,6.489992,289.44012
2023-08-28 02:00:00+00:00,12.6565,88.21306,11.843597,7.2,306.86996
2023-08-28 03:00:00+00:00,11.856501,92.35877,10.981598,7.42159,320.90613
2023-08-28 04:00:00+00:00,11.2565,93.878876,10.321724,7.127636,315.0001
2023-08-28 05:00:00+00:00,10.7065,95.11873,9.764047,6.489992,303.6901
2023-08-28 06:00:00+00:00,11.3065,94.194824,10.260527,8.089993,290.85452
2023-08-28 07:00:00+00:00,13.0565,86.22097,12.038689,8.707237,299.74478
2023-08-28 08:00:00+00:00,14.856501,80.36475,14.0095215,9.0,306.86996
2023-08-28 09:00:00+00:00,16.6565,68.60527,14.913277,13.779114,326.7251
